Lambda_GeV,C,include_daisy,phi_limit_GeV,status,output_dir,Tn_GeV,Tc_GeV,Ts_false_GeV,Ts_true_GeV,Tc_minus_Tn_over_Tc,S3_over_Tn,phi_true_Tn_GeV,phi_false_Tn_GeV,vTn_over_Tn,alpha,beta_over_H,omega_total_peak,f_total_peak_mHz,transition_error
1000.0,3.7715151515151515,False,514.9227400785871,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p923_mh125_Glauber_C3p77152_Lambda1000,58.249501472621965,78.34357959409438,42.144137499995125,90.75477343749976,0.25648659693087505,140.02404847728852,240.28369929629014,-0.00030292551328878426,4.125077352107926,0.08321106405395956,648.4695727450572,9.869273916010755e-15,7.298260309936079,
1000.0,3.773636363636364,False,514.7779972113343,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p778_mh125_Glauber_C3p77364_Lambda1000,57.85892290237574,78.19465994334163,41.55013632812007,90.69349609374976,0.2600655473877728,139.99131729136244,240.42385257551211,-0.00033205546953610584,4.155346150863795,0.08531765976843547,639.2123023861203,1.0837708434098461e-14,7.0774188063364125,
1000.0,3.775757575757576,False,514.6333763355456,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p633_mh125_Glauber_C3p77576_Lambda1000,57.450707326258794,78.0452351534172,40.90604335937002,90.63221874999977,0.2638793743996641,139.98730929882527,240.56725378430264,-0.0003196130082482843,4.187368006074094,0.08760842984396232,571.4830459505553,1.4519210428000953e-14,6.258886570127066,
1000.0,3.777878787878788,False,514.4888772799566,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p489_mh125_Glauber_C3p77788_Lambda1000,57.032044844573434,77.89530039806633,40.32517304686998,90.57094140624976,0.2678371538061467,139.99976165669594,240.71134468845406,-0.0003516465392530249,4.220633248280902,0.0900461020321439,580.0445296950987,1.5128812466003235e-14,6.355786610517259,
1000.0,3.7800000000000002,False,514.3444998736397,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p344_mh125_Glauber_C3p78_Lambda1000,56.61423727754263,77.7448508028459,39.65647187499493,90.51015039062477,0.27179438004053347,140.01205170310277,240.8523601469546,-0.0002995638555837191,4.254271923972283,0.09255783657432233,619.9634674230765,1.4213916869032494e-14,6.758622895172531,
1000.0,3.782121212121212,False,514.2002439460027,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p2_mh125_Glauber_C3p78212_Lambda1000,56.18459200575021,77.5938814373453,39.08610624999485,90.44935937499976,0.2759146602156053,139.9958080131448,240.99370120844497,-0.00033525944919871655,4.289320125058138,0.09524238972821678,510.8002288820733,2.2530459801910144e-14,5.535020912234942,
1000.0,3.784242424242424,False,514.0561093267881,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f514p056_mh125_Glauber_C3p78424_Lambda1000,55.737201262750034,77.44238728692042,38.380638671869804,90.38808203124977,0.2802752702309355,139.9904313693916,241.13828027338752,-0.00033596416249746114,4.326343533767342,0.09815908790661405,447.6218427353325,3.168953106922039e-14,4.820246238000243,
1000.0,3.7863636363636366,False,513.9120958460725,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p912_mh125_Glauber_C3p78636_Lambda1000,55.29514417629623,77.29036325016452,37.66262382811974,90.32729101562477,0.2845790619805564,139.98178165748084,241.27740275005632,-0.00035632999836439166,4.363446489637447,0.10113865069982685,497.1436744066698,2.7725417334676237e-14,5.285700915310741,
1000.0,3.7884848484848486,False,513.7682033342651,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p768_mh125_Glauber_C3p78848_Lambda1000,54.846024399626955,77.13780413369935,36.98896210936969,90.26649999999977,0.2889864442528736,140.00127002660872,241.4155989562905,-0.0003411049631289989,4.40169732626842,0.10428584169720802,487.98034209802427,3.110388066891664e-14,5.125758396389326,
1000.0,3.7906060606060605,False,513.624431622108,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p624_mh125_Glauber_C3p79061_Lambda1000,54.38880438145453,76.98470465639971,36.358389062494645,90.20570898437478,0.29351155370142473,140.00618057719868,241.55373063410684,-0.0003470816578459828,4.441239946000206,0.10762130884260755,674.0703350979705,1.765149869311618e-14,7.0774188063364125,
1000.0,3.792727272727273,False,513.4807805406738,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p481_mh125_Glauber_C3p79273_Lambda1000,53.9393907931566,76.83105948909315,35.58940703124457,90.14540429687477,0.2979481065100531,139.9894085928446,241.68534075172147,-0.0003728359930098769,4.4806835449536555,0.11101354181886762,441.418344033328,4.450870720053256e-14,4.603122618001695,
1000.0,3.794848484848485,False,513.3372499213665,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p337_mh125_Glauber_C3p79485_Lambda1000,53.41598938737581,76.67686323913719,34.94015898436952,90.08461328124977,0.30336235559370966,139.97955187750432,241.8356077509061,-0.0003702111052422014,4.5274010745565425,0.11523486441388403,492.3315535965073,3.929529916854885e-14,5.047611311523601,
1000.0,3.796969696969697,False,513.1938395959191,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p194_mh125_Glauber_C3p79697_Lambda1000,52.92858217427544,76.5221104185617,34.1648546874944,90.02430859374977,0.3083230208267133,140.00208128026384,241.97146355614126,-0.00038957162376060357,4.571659651857162,0.1192922408614532,425.1893664446508,5.74436649934232e-14,4.328761281083057,
1000.0,3.7990909090909093,False,513.0505493963939,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f513p051_mh125_Glauber_C3p79909_Lambda1000,52.42050994563803,76.36679543941982,33.39348964843189,89.96351757812478,0.3135693380348515,140.00006263600093,242.10982742643282,-0.0003676218823455897,4.618608778844568,0.12373544618261094,362.70165976569757,8.646006903590491e-14,3.6556881498361933,
1000.0,3.8012121212121213,False,512.9073791551812,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p907_mh125_Glauber_C3p80121_Lambda1000,51.91222096277052,76.21091261263778,32.62961406249431,89.90321289062477,0.31883480746873905,139.99756089958476,242.24377362609656,-0.00034935497450058793,4.666411282996823,0.12838090414052505,407.11262582696384,7.51809902273602e-14,4.070752787536743,
1000.0,3.8033333333333337,False,512.7643287049982,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p764_mh125_Glauber_C3p80333_Lambda1000,51.37718593714009,76.05445615417945,31.792157031244273,89.84290820312478,0.32446843307922674,139.99887754057696,242.3814543897986,-0.0003644590317010634,4.7176864588565035,0.13354002805315088,464.2106545058884,6.371533294538484e-14,4.603122618001695,
1000.0,3.8054545454545456,False,512.6213978788891,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p621_mh125_Glauber_C3p80545_Lambda1000,50.8496825468992,75.8974202229648,31.042919921869302,89.78260351562477,0.33002093618574313,139.99705481127137,242.51294878043743,-0.00039647056070679816,4.769212640742942,0.13886138183432012,382.9858282884804,1.0300544720173352e-13,3.7122854895393615,
1000.0,3.8075757575757576,False,512.478586510223,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p479_mh125_Glauber_C3p80758_Lambda1000,50.27339819324176,75.73979891684304,30.154982031244376,89.72229882812479,0.33623538863050845,140.0182852701347,242.65255114522847,-0.00038571652894405986,4.826659025763812,0.1450484340698437,424.1902354348734,9.337568534400192e-14,4.070752787536743,
1000.0,3.8096969696969696,False,512.3358944326943,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p336_mh125_Glauber_C3p8097_Lambda1000,49.71519975615607,75.5815862599348,29.295105273431915,89.66199414062478,0.3422313262230419,140.03230513649538,242.7833756575601,-0.00040083029241330957,4.883483861039843,0.15133346009121937,429.4097885636437,1.0097090337433037e-13,4.070752787536743,
1000.0,3.811818181818182,False,512.1933214803212,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p193_mh125_Glauber_C3p81182_Lambda1000,49.13134101765581,75.42277616707325,28.420103710931958,89.60217578124978,0.34858747563438663,140.0072034183123,242.9163773513801,-0.0003864148435063816,4.944224446552066,0.15830662206738716,422.40532064046,1.1629233449038282e-13,4.008690271328588,
1000.0,3.813939393939394,False,512.0508674874449,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f512p051_mh125_Glauber_C3p81394_Lambda1000,48.50402920041851,75.2633624444664,27.415641601557006,89.54187109374978,0.35554262226581296,139.99130948107614,243.05410543220268,-0.000401002202569566,5.0110085582355195,0.16631058662453813,288.0126264024436,2.8141939708324295e-13,2.6885901539081773,
1000.0,3.8160606060606064,False,511.9085322887291,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p909_mh125_Glauber_C3p81606_Lambda1000,47.86741525674708,75.1033388283488,26.45660253905707,89.48205273437479,0.3626459754851956,140.01009091123368,243.1890167013433,-0.0003964117933331254,5.08047103435494,0.17495601624316107,309.18603603241957,2.753289217361079e-13,2.8589957598435487,
1000.0,3.8181818181818183,False,511.76631571915897,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p766_mh125_Glauber_C3p81818_Lambda1000,47.20437497401786,74.94269897156899,25.49021992186961,89.42223437499977,0.37012710214872585,139.9966611734088,243.3241751932962,-0.00038924857217644606,5.154695413872681,0.1845935832599631,373.2779673015921,2.1426188444837779e-13,3.385384540676955,
1000.0,3.8203030303030303,False,511.62421761404045,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p624_mh125_Glauber_C3p8203_Lambda1000,46.54657156423248,74.7814364079379,24.356783593744684,89.36241601562479,0.37756515787798306,140.01430808543924,243.4529966477012,-0.0004079682843530375,5.230309955519397,0.19479189971187305,292.4870318276499,3.954949314589022e-13,2.6072348353887778,
1000.0,3.8224242424242427,False,511.4822378089994,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p482_mh125_Glauber_C3p82242_Lambda1000,45.8366599734746,74.61954454562262,23.27995585936974,89.30259765624979,0.3857284944234693,139.98925360182437,243.58703844036725,-0.00042088597828182455,5.314240579076434,0.20667859641160588,278.17551470642366,5.011811915147953e-13,2.4518350134720968,
1000.0,3.8245454545454547,False,511.34037613998066,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p34_mh125_Glauber_C3p82455_Lambda1000,45.07371574494908,74.457016667476,22.123662109369814,89.2427792968748,0.3946344110690378,140.00060489641066,243.72420841981472,-0.0004324715247653712,5.407235777918448,0.2203484480692825,247.49309876725314,7.325952181260362e-13,2.135212980634263,
1000.0,3.8266666666666667,False,511.19863244324773,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p199_mh125_Glauber_C3p82667_Lambda1000,44.21460354100254,74.2938459578008,20.956766406244885,89.18296093749979,0.4048685598250411,139.99819072076335,243.87130581751487,-0.0004092727289439348,5.515628011712468,0.23727291840288167,202.16416010739144,1.296693860995166e-12,1.7219876207698608,
1000.0,3.828787878787879,False,511.0570065553813,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f511p057_mh125_Glauber_C3p82879_Lambda1000,43.31528914353631,74.13002550997099,19.66819140624492,89.12314257812479,0.41568495564985186,140.01021545154506,244.01720153515555,-0.0004577701162191113,5.633512008347492,0.2568162121772621,235.77528124342706,1.1358293289711227e-12,1.9471878000926428,
1000.0,3.830909090909091,False,510.915498313279,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p915_mh125_Glauber_C3p83091_Lambda1000,42.335676306767745,73.96554828422647,18.173413281245015,89.06381054687479,0.42762979131737144,139.92848658805758,244.1672247165351,-0.0004481411603935152,5.76741051559634,0.2805753871476348,231.95545141567916,1.4226996363266142e-12,1.8882669253496653,
1000.0,3.833030303030303,False,510.7741075541544,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p774_mh125_Glauber_C3p83303_Lambda1000,41.23669112293201,73.800407101051,16.712240429682577,89.00447851562478,0.4412403299284137,139.99768900308243,244.3238476994291,-0.0004634777981622359,5.924913979423508,0.31078991951644663,207.02545346431123,2.2203683351745756e-12,1.644422250173906,
1000.0,3.8351515151515154,False,510.6328341155362,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p633_mh125_Glauber_C3p83515_Lambda1000,40.03693951882825,73.63459464450906,15.076913476557609,88.9446601562498,0.4562754135862714,140.0865151131534,244.48242797845995,-0.0004856751336093161,6.106421492668957,0.3487147465729668,727.0468313674409,2.28585230450695e-13,5.6207140693079705,
1000.0,3.8372727272727274,False,510.4916778352675,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p492_mh125_Glauber_C3p83727_Lambda1000,38.63546421639049,73.46810349981232,13.154507031245071,88.88532812499979,0.47411921125078194,139.9945608469001,244.65218088469288,-0.0005138521166320134,6.332321504264547,0.4009930835384833,108.61797714994974,1.3556204471256706e-11,0.8111308307896873,
1000.0,3.8393939393939394,False,510.350638551505,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p351_mh125_Glauber_C3p83939_Lambda1000,37.001619495180336,73.30092614084997,11.120585546870021,88.8259960937498,0.4952093862486731,140.0015997212649,244.82970440142412,-0.0005458491292451709,6.616729422703094,0.4753175689007051,84.08844973995855,3.136535329414045e-11,0.5965493433268452,
1000.0,3.8415151515151518,False,510.2097161027184,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p21_mh125_Glauber_C3p84152_Lambda1000,34.883484094667466,73.13305489245833,8.347348046869971,88.76666406249979,0.5230134424718973,140.00013638907106,245.03116305093442,-0.0005837921711729592,7.024274363935786,0.6001886335078864,41.707835412952456,1.9427821150697267e-10,0.28100060570900903,
1000.0,3.8436363636363637,False,510.068910327689,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f510p069_mh125_Glauber_C3p84364_Lambda1000,31.82363883004513,72.96448191924367,3.9320236328075078,88.7078183593748,0.5638475324848163,140.00977769948335,245.26964366993548,0.00024269481066111265,7.707152691739735,0.8646121053903463,90.19500649404695,7.51829057695331e-11,0.5524401540487485,
1000.0,3.8457575757575757,False,509.92822106550994,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f509p928_mh125_Glauber_C3p84576_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1000.0,3.847878787878788,False,509.7876481555844,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f509p788_mh125_Glauber_C3p84788_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1000.0,3.85,False,509.6471914376255,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f509p647_mh125_Glauber_C3p85_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
2000.0,6.23,False,801.2830802150039,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f801p283_mh125_Glauber_C6p23_Lambda2000,84.69784878444169,92.6273095561167,75.86865859374743,98.92946289062462,0.08560607891640294,139.90744709039228,222.14835596601878,-0.0011680455261928965,2.622833509401075,0.021428819088540888,2653.2093536406646,1.4560885514039408e-17,43.370823136714556,
2000.0,6.234242424242424,False,801.0103958170395,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f801p01_mh125_Glauber_C6p23424_Lambda2000,84.51829587728446,92.5142752014699,75.77440820312249,98.86575390624962,0.08642968133050237,140.00616680266643,222.35669364009507,-0.0012417277837289005,2.6308705272872963,0.021603587418228806,2629.217442527062,1.5172832366830758e-17,42.70959349336101,
2000.0,6.238484848484849,False,800.737989621161,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f800p738_mh125_Glauber_C6p23848_Lambda2000,84.33314172694764,92.4010341382445,75.94355507681595,98.80253124999962,0.08731387572163089,139.86627861712094,222.57009090203303,-0.0012768085925015636,2.639177034607184,0.021787836091585935,2623.541049964892,1.5608055548684214e-17,42.70959349336101,
2000.0,6.242727272727273,False,800.4658611546374,transition_error,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f800p466_mh125_Glauber_C6p24273_Lambda2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IntegrationError('integrateProfile: step underflow (dr=6.073e-10 < drmin=2.163e-09).')
2000.0,6.246969696969697,False,800.1940099458617,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f800p194_mh125_Glauber_C6p24697_Lambda2000,83.95912304821778,92.17392656634236,74.9133642578099,98.67559960937463,0.08912285528176954,139.91952659216966,222.99507969584516,-0.0009257368360205919,2.6559958179622596,0.02216589645011289,2657.306054324868,1.5971819534081e-17,42.70959349336101,
2000.0,6.251212121212122,False,799.9224355243475,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f799p922_mh125_Glauber_C6p25121_Lambda2000,83.77973379705774,92.06005735383349,75.20603310775235,98.61237695312462,0.08994480119592212,140.08730162326816,223.19649150318446,-0.0009516389321938925,2.6640869024941076,0.022345591758063603,2735.612309657803,1.5418306382505832e-17,44.042289933023476,
2000.0,6.255454545454546,False,799.6511374207248,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f799p651_mh125_Glauber_C6p25545_Lambda2000,83.58257216037615,91.94597602417825,74.18105136718508,98.54915429687465,0.0909599769934777,139.952653420914,223.41640650400007,-0.0008096824784903544,2.6730022865928826,0.022553603979313587,2662.0315203567907,1.6713843418923006e-17,42.70959349336101,
2000.0,6.25969696969697,False,799.3801151667378,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f799p38_mh125_Glauber_C6p2597_Lambda2000,83.39500984859582,91.83168117638077,74.04376093749728,98.48593164062463,0.09187103208511087,139.9705414405519,223.62404928613168,-0.001033400496713326,2.6815039615934166,0.02274864102815481,2663.663064794626,1.7103856591284948e-17,42.70959349336101,
2000.0,6.263939393939395,False,799.1093682952405,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f799p109_mh125_Glauber_C6p26394_Lambda2000,83.2042306527948,91.717171367645,73.73105195312253,98.42222265624964,0.09281730550461888,140.0018387901157,223.83309712480028,-0.0007340440334750955,2.690164855424714,0.022950100860503107,2364.142365749622,2.2258989082958445e-17,37.77005550270059,
2000.0,6.2681818181818185,False,798.8388963401937,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f798p839_mh125_Glauber_C6p26818_Lambda2000,83.01519245010263,91.60244512544192,73.54619863280975,98.35948632812463,0.09374479757150324,139.88090841263065,224.03825194944284,-0.0012238982279066171,2.698762061945516,0.023150407466146685,2391.8364947982127,2.2284688938059943e-17,38.35481125162571,
2000.0,6.2724242424242425,False,798.568698836662,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f798p569_mh125_Glauber_C6p27242_Lambda2000,82.82204392674355,91.48750096469931,73.39879257812223,98.29626367187463,0.0947173870373763,139.93219472066326,224.2459040464369,-0.0012117676454804574,2.7075630280844476,0.023358725763454824,2323.721336395877,2.4213748717471376e-17,37.19421491395344,
2000.0,6.276666666666667,False,798.2987753208095,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f798p299_mh125_Glauber_C6p27667_Lambda2000,82.62755898658146,91.37233739177191,73.17673515624686,98.23304101562462,0.0957048780277554,140.00681662396298,224.45400293707812,-0.0010530184044120635,2.7164544818942185,0.023570951056675216,2291.823299335062,2.553444604630688e-17,36.627153565248044,
2000.0,6.280909090909091,False,798.0291253298974,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f798p029_mh125_Glauber_C6p28091_Lambda2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
2000.0,6.285151515151515,False,797.7597484022801,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f797p76_mh125_Glauber_C6p28515_Lambda2000,82.24296756796657,91.1413460293628,72.4474374999972,98.10659570312463,0.09763273035850766,140.02106653559312,224.8591601047481,-0.0010097285024671533,2.7340837369337603,0.02399342089344894,2283.729169596455,2.7037070449159094e-17,36.06873760868063,
2000.0,6.28939393939394,False,797.4906440774024,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f797p491_mh125_Glauber_C6p28939_Lambda2000,82.0454169049007,91.02551525647313,72.37312656249718,98.04385937499963,0.09865473791903438,140.03546652576148,225.06485182613514,-0.0009127776374150428,2.743173967742879,0.024215829741275334,2244.7253742712332,2.8720211367807656e-17,35.518835236986625,
2000.0,6.293636363636364,False,797.2218118957956,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f797p222_mh125_Glauber_C6p29364_Lambda2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
2000.0,6.297878787878789,False,796.9532513990741,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f796p953_mh125_Glauber_C6p29788_Lambda2000,81.64964487336147,90.7931759339886,72.21057716084579,97.91790039062464,0.10070724992894803,139.88560355434052,225.47171589913998,-0.0010519314973234106,2.7614537240039003,0.024667468579453886,2190.364215933634,3.1773182681915457e-17,34.4440540361618,
2000.0,6.302121212121213,False,796.6849621299335,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f796p685_mh125_Glauber_C6p30212_Lambda2000,81.45311227940839,90.67666428770906,71.39234863280961,97.85516406249963,0.10171913667925801,140.02896518017667,225.6708888241567,0.0007672827718784547,2.770561891484741,0.024893878758544055,2145.672328443484,3.397092191887456e-17,33.40179514700463,
2000.0,6.306363636363637,False,796.4169436321454,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f796p417_mh125_Glauber_C6p30636_Lambda2000,81.25084124281176,90.55992255293042,71.14349453124709,97.79194140624963,0.10279471368449647,140.00199162262686,225.87471377487813,-0.0011843702964999848,2.7799676941173974,0.025132009424240872,2118.0747643144687,3.580719799645218e-17,32.89255286163679,
2000.0,6.310606060606061,False,796.1491954505553,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f796p149_mh125_Glauber_C6p31061_Lambda2000,81.05009969826297,90.44294913062025,70.9318445312473,97.72920507812465,0.10385386061208446,139.96035758619007,226.0743347078234,-0.0012933928678686044,2.7893159360625503,0.025369533015500524,2093.942853348982,3.761716720654772e-17,32.39107446153521,
2000.0,6.314848484848485,False,795.8817171310793,transition_error,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f795p882_mh125_Glauber_C6p31485_Lambda2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IntegrationError('integrateProfile: step underflow (dr=3.217e-09 < drmin=5.544e-09).')
2000.0,6.319090909090909,False,795.6145082207007,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f795p615_mh125_Glauber_C6p31909_Lambda2000,80.64615442709729,90.20830072194771,70.35734511718456,97.60373242187465,0.10600073627729857,139.98698537218758,226.47213103704544,-0.00124133471667428,2.808219841924047,0.025855359565317555,2075.6895608401014,4.037447272676848e-17,32.39107446153521,
2000.0,6.323333333333334,False,795.3475682674663,no_FOPT_or_no_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f795p348_mh125_Glauber_C6p32333_Lambda2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
2000.0,6.327575757575758,False,795.0808968204842,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f795p081_mh125_Glauber_C6p32758_Lambda2000,80.23528016672753,89.97270585922149,69.65270429687197,97.47874609374963,0.10822644044661626,139.90191668600235,226.86880321224336,-0.0012544005300849806,2.8275442266894797,0.026362160140436394,1925.2143963040896,4.956156758766814e-17,29.538741847035077,
2000.0,6.331818181818182,False,794.8144934299197,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f794p814_mh125_Glauber_C6p33182_Lambda2000,80.03204341621175,89.85454934188249,69.27862070312193,97.41600976562464,0.10931562171991585,139.97141641024,227.06241735310513,-0.0010304731889248825,2.8371438196604895,0.02661511815745351,1976.349811070425,4.830710403708128e-17,30.460459261596025,
2000.0,6.336060606060607,False,794.5483576469925,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f794p548_mh125_Glauber_C6p33606_Lambda2000,79.8259851413036,89.73615120459597,69.24681484374685,97.35327343749964,0.11043671842686296,140.0242094475058,227.2568136677696,-0.0011056221009327388,2.846902713013713,0.026875487970222472,1982.1348394879883,4.935371470211604e-17,30.460459261596025,
2000.0,6.340303030303031,False,794.2824890239738,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f794p282_mh125_Glauber_C6p3403_Lambda2000,79.61636413272406,89.61750974968426,68.84092539062208,97.29102343749965,0.11159812010950726,139.96879103010463,227.45309136381744,-0.0010978468807579054,2.8568635837808785,0.027144868710312044,1870.335297177393,5.700071448793236e-17,28.64491511478483,
2000.0,6.344545454545455,False,794.0168871141823,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f794p017_mh125_Glauber_C6p34455_Lambda2000,79.40734854960847,89.49862325700792,68.622758593747,97.22828710937465,0.11275340714930251,139.97513453546625,227.64678023520196,-0.0012687494122388958,2.8668225849775513,0.027415686502749507,1887.9734784751106,5.751456217388063e-17,28.64491511478483,
2000.0,6.3487878787878795,False,793.7515514719819,FOPT_with_nucleation,03_Glauber_pure_C_scan\no_daisy\results_eft68_c6f20_c8f40_f793p752_mh125_Glauber_C6p34879_Lambda2000,79.19808308502795,89.37948998403147,68.35236015624689,97.16603710937464,0.11391211675992478,139.8978014104598,227.83932377530886,-0.0010606207756865278,2.876828767821287,0.02768961643414046,1853.9048154991374,6.133348251042751e-17,28.208196011125306,
